payment_id,loan_id,due_date,paid_date,amount_due,amount_paid
P0048109,L003220,2025-05-30,,207,0
P0048110,L003220,2025-06-30,,207,0
P0048111,L003220,2025-07-30,,207,0
P0048112,L003220,2025-08-30,,207,0
P0048113,L003220,2025-09-30,,207,0
P0048114,L003221,2024-02-29,2024-03-08,307,307
P0048115,L003221,2024-03-31,2024-04-10,307,307
P0048116,L003221,2024-04-30,2024-05-02,307,307
P0048117,L003221,2024-05-31,2024-06-08,307,307
P0048118,L003221,2024-06-30,2024-07-07,307,307
P0048119,L003221,2024-07-31,2024-08-06,307,307
P0048120,L003221,2024-08-31,2024-09-05,307,307
P0048121,L003221,2024-09-30,2024-10-07,307,307
P0048122,L003221,2024-10-31,2024-11-05,307,307
P0048123,L003221,2024-11-30,2024-12-05,307,307
P0048124,L003221,2024-12-31,2025-01-05,307,307
P0048125,L003221,2025-01-31,2025-02-02,307,307
P0048126,L003222,2025-02-28,2025-03-06,660,660
P0048127,L003222,2025-03-29,,660,0
P0048128,L003222,2025-04-29,,660,0
P0048129,L003222,2025-05-29,,660,0
P0048130,L003222,2025-06-29,,660,0
P0048131,L003222,2025-07-29,,660,0
P0048132,L003223,2025-04-30,,5787,0
P0048133,L003223,2025-05-30,,5787,0
P0048134,L003223,2025-06-30,,5787,0
P0048135,L003223,2025-07-30,,5787,0
P0048136,L003223,2025-08-30,,5787,0
P0048137,L003223,2025-09-30,,5787,0
P0048138,L003223,2025-10-30,,5787,0
P0048139,L003223,2025-11-30,,5787,0
P0048140,L003223,2025-12-30,,5787,0
P0048141,L003223,2026-01-30,,5787,0
P0048142,L003223,2026-02-28,,5787,0
P0048143,L003223,2026-03-30,,5787,0
P0048144,L003223,2026-04-30,,5787,0
P0048145,L003223,2026-05-30,,5787,0
P0048146,L003223,2026-06-30,,5787,0
P0048147,L003223,2026-07-30,,5787,0
P0048148,L003223,2026-08-30,,5787,0
P0048149,L003223,2026-09-30,,5787,0
P0048150,L003223,2026-10-30,,5787,0
P0048151,L003223,2026-11-30,,5787,0
P0048152,L003223,2026-12-30,,5787,0
P0048153,L003223,2027-01-30,,5787,0
P0048154,L003223,2027-02-28,,5787,0
P0048155,L003223,2027-03-30,,5787,0
P0048156,L003224,2025-03-06,2025-03-14,3754,3754
P0048157,L003224,2025-04-06,2025-04-11,3754,3754
P0048158,L003224,2025-05-06,,3754,0
P0048159,L003224,2025-06-06,,3754,0
P0048160,L003224,2025-07-06,,3754,0
P0048161,L003224,2025-08-06,,3754,0
P0048162,L003224,2025-09-06,,3754,0
P0048163,L003224,2025-10-06,,3754,0
P0048164,L003224,2025-11-06,,3754,0
P0048165,L003224,2025-12-06,,3754,0
P0048166,L003224,2026-01-06,,3754,0
P0048167,L003224,2026-02-06,,3754,0
P0048168,L003224,2026-03-06,,3754,0
P0048169,L003224,2026-04-06,,3754,0
P0048170,L003224,2026-05-06,,3754,0
P0048171,L003224,2026-06-06,,3754,0
P0048172,L003224,2026-07-06,,3754,0
P0048173,L003224,2026-08-06,,3754,0
P0048174,L003224,2026-09-06,,3754,0
P0048175,L003224,2026-10-06,,3754,0
P0048176,L003224,2026-11-06,,3754,0
P0048177,L003224,2026-12-06,,3754,0
P0048178,L003224,2027-01-06,,3754,0
P0048179,L003224,2027-02-06,,3754,0
P0048180,L003225,2023-10-24,2023-10-30,847,847
P0048181,L003225,2023-11-24,2023-12-02,847,847
P0048182,L003225,2023-12-24,2023-12-29,847,847
P0048183,L003225,2024-01-24,2024-01-24,847,847
P0048184,L003225,2024-02-24,2024-03-01,847,847
P0048185,L003225,2024-03-24,2024-03-30,847,847
P0048186,L003225,2024-04-24,2024-04-28,847,847
P0048187,L003225,2024-05-24,2024-06-01,847,847
P0048188,L003225,2024-06-24,2024-07-01,847,847
P0048189,L003225,2024-07-24,2024-08-01,847,847
P0048190,L003225,2024-08-24,2024-08-26,847,847
P0048191,L003225,2024-09-24,2024-10-04,847,847
P0048192,L003225,2024-10-24,2024-10-30,847,847
P0048193,L003225,2024-11-24,2024-11-28,847,847
P0048194,L003225,2024-12-24,2025-01-01,847,847
P0048195,L003225,2025-01-24,2025-01-31,847,847
P0048196,L003225,2025-02-24,2025-02-25,847,847
P0048197,L003225,2025-03-24,2025-03-27,847,847
P0048198,L003225,2025-04-24,,847,0
P0048199,L003225,2025-05-24,,847,0
P0048200,L003225,2025-06-24,,847,0
P0048201,L003225,2025-07-24,,847,0
P0048202,L003225,2025-08-24,,847,0
P0048203,L003225,2025-09-24,,847,0
P0048204,L003226,2023-12-30,2023-12-30,2562,2562
P0048205,L003226,2024-01-30,2024-01-30,2562,2562
P0048206,L003226,2024-02-29,2024-02-29,2562,2562
P0048207,L003226,2024-03-30,2024-04-01,2562,2562
P0048208,L003226,2024-04-30,2024-05-05,2562,2562
P0048209,L003226,2024-05-30,2024-06-04,2562,2562
P0048210,L003226,2024-06-30,2024-07-04,2562,2562
P0048211,L003226,2024-07-30,2024-08-05,2562,2562
P0048212,L003226,2024-08-30,2024-09-09,2562,2562
P0048213,L003226,2024-09-30,2024-10-04,2562,2562
P0048214,L003226,2024-10-30,2024-11-04,2562,2562
P0048215,L003226,2024-11-30,2024-12-03,2562,2562
P0048216,L003227,2024-09-25,2024-09-28,1474,1474
P0048217,L003227,2024-10-25,2024-10-29,1474,1474
P0048218,L003227,2024-11-25,2024-12-02,1474,1474
P0048219,L003227,2024-12-25,2025-01-03,1474,1474
P0048220,L003227,2025-01-25,2025-02-02,1474,1474
P0048221,L003227,2025-02-25,2025-03-02,1474,1474
P0048222,L003227,2025-03-25,2025-03-27,1474,1474
P0048223,L003227,2025-04-25,,1474,0
P0048224,L003227,2025-05-25,,1474,0
P0048225,L003227,2025-06-25,,1474,0
P0048226,L003227,2025-07-25,,1474,0
P0048227,L003227,2025-08-25,,1474,0
P0048228,L003227,2025-09-25,,1474,0
P0048229,L003227,2025-10-25,,1474,0
P0048230,L003227,2025-11-25,,1474,0
P0048231,L003227,2025-12-25,,1474,0
P0048232,L003227,2026-01-25,,1474,0
P0048233,L003227,2026-02-25,,1474,0
P0048234,L003227,2026-03-25,,1474,0
P0048235,L003227,2026-04-25,,1474,0
P0048236,L003227,2026-05-25,,1474,0
P0048237,L003227,2026-06-25,,1474,0
P0048238,L003227,2026-07-25,,1474,0
P0048239,L003227,2026-08-25,,1474,0
P0048240,L003228,2024-04-08,2024-04-17,262,262
P0048241,L003228,2024-05-08,2024-05-12,262,262
P0048242,L003228,2024-06-08,2024-06-18,262,262
P0048243,L003228,2024-07-08,2024-07-18,262,262
P0048244,L003228,2024-08-08,2024-08-16,262,262
P0048245,L003228,2024-09-08,2024-09-12,262,262
P0048246,L003228,2024-10-08,2024-10-12,262,262
P0048247,L003228,2024-11-08,2024-11-15,262,262
P0048248,L003228,2024-12-08,2024-12-08,262,262
P0048249,L003228,2025-01-08,2025-01-12,262,262
P0048250,L003228,2025-02-08,2025-02-09,262,262
P0048251,L003228,2025-03-08,2025-03-12,262,262
P0048252,L003228,2025-04-08,2025-04-13,262,262
P0048253,L003228,2025-05-08,,262,0
P0048254,L003228,2025-06-08,,262,0
P0048255,L003228,2025-07-08,,262,0
P0048256,L003228,2025-08-08,,262,0
P0048257,L003228,2025-09-08,,262,0
P0048258,L003228,2025-10-08,,262,0
P0048259,L003228,2025-11-08,,262,0
P0048260,L003228,2025-12-08,,262,0
P0048261,L003228,2026-01-08,,262,0
P0048262,L003228,2026-02-08,,262,0
P0048263,L003228,2026-03-08,,262,0
P0048264,L003229,2025-02-23,2025-02-23,1230,1230
P0048265,L003229,2025-03-23,2025-03-28,1230,1230
P0048266,L003229,2025-04-23,,1230,0
P0048267,L003229,2025-05-23,,1230,0
P0048268,L003229,2025-06-23,,1230,0
P0048269,L003229,2025-07-23,,1230,0
P0048270,L003229,2025-08-23,,1230,0
P0048271,L003229,2025-09-23,,1230,0
P0048272,L003229,2025-10-23,,1230,0
P0048273,L003229,2025-11-23,,1230,0
P0048274,L003229,2025-12-23,,1230,0
P0048275,L003229,2026-01-23,,1230,0
P0048276,L003230,2023-07-13,2023-07-23,439,439
P0048277,L003230,2023-08-13,2023-08-19,439,439
P0048278,L003230,2023-09-13,2023-09-16,439,439
P0048279,L003230,2023-10-13,2023-10-16,439,439
P0048280,L003230,2023-11-13,2023-11-20,439,439
P0048281,L003230,2023-12-13,2023-12-13,439,439
P0048282,L003230,2024-01-13,2024-01-19,439,439
P0048283,L003230,2024-02-13,2024-02-22,439,439
P0048284,L003230,2024-03-13,2024-03-18,439,439
P0048285,L003230,2024-04-13,2024-04-23,439,439
P0048286,L003230,2024-05-13,2024-05-14,439,439
P0048287,L003230,2024-06-13,2024-06-14,439,439
P0048288,L003230,2024-07-13,2024-07-21,439,439
P0048289,L003230,2024-08-13,2024-08-14,439,439
P0048290,L003230,2024-09-13,2024-09-22,439,439
P0048291,L003230,2024-10-13,2024-10-19,439,439
P0048292,L003230,2024-11-13,2024-11-23,439,439
P0048293,L003230,2024-12-13,2024-12-14,439,439
P0048294,L003230,2025-01-13,2025-01-16,439,439
P0048295,L003230,2025-02-13,2025-02-21,439,439
P0048296,L003230,2025-03-13,2025-03-23,439,439
P0048297,L003230,2025-04-13,,439,0
P0048298,L003230,2025-05-13,,439,0
P0048299,L003230,2025-06-13,,439,0
P0048300,L003231,2024-08-03,2024-08-08,4746,4746
P0048301,L003231,2024-09-03,2024-09-13,4746,4746
P0048302,L003231,2024-10-03,2024-10-12,4746,4746
P0048303,L003231,2024-11-03,2024-11-08,4746,4746
P0048304,L003231,2024-12-03,2024-12-08,4746,4746
P0048305,L003231,2025-01-03,2025-01-12,4746,4746
P0048306,L003231,2025-02-03,2025-02-07,4746,4746
P0048307,L003231,2025-03-03,2025-03-05,4746,4746
P0048308,L003231,2025-04-03,2025-04-05,4746,4746
P0048309,L003231,2025-05-03,,4746,0
P0048310,L003231,2025-06-03,,4746,0
P0048311,L003231,2025-07-03,,4746,0
P0048312,L003232,2024-11-21,2024-11-30,5106,5106
P0048313,L003232,2024-12-21,2024-12-29,5106,5106
P0048314,L003232,2025-01-21,2025-01-22,5106,5106
P0048315,L003232,2025-02-21,2025-03-03,5106,5106
P0048316,L003232,2025-03-21,2025-03-24,5106,5106
P0048317,L003232,2025-04-21,,5106,0
P0048318,L003232,2025-05-21,,5106,0
P0048319,L003232,2025-06-21,,5106,0
P0048320,L003232,2025-07-21,,5106,0
P0048321,L003232,2025-08-21,,5106,0
P0048322,L003232,2025-09-21,,5106,0
P0048323,L003232,2025-10-21,,5106,0
P0048324,L003232,2025-11-21,,5106,0
P0048325,L003232,2025-12-21,,5106,0
P0048326,L003232,2026-01-21,,5106,0
P0048327,L003232,2026-02-21,,5106,0
P0048328,L003232,2026-03-21,,5106,0
P0048329,L003232,2026-04-21,,5106,0
P0048330,L003233,2023-10-10,2023-10-13,950,950
P0048331,L003233,2023-11-10,2023-11-20,950,950
P0048332,L003233,2023-12-10,2023-12-12,950,950
P0048333,L003233,2024-01-10,2024-01-14,950,950
P0048334,L003233,2024-02-10,2024-02-11,950,950
P0048335,L003233,2024-03-10,2024-03-19,950,950
P0048336,L003233,2024-04-10,2024-04-20,950,950
P0048337,L003233,2024-05-10,2024-05-19,950,950
P0048338,L003233,2024-06-10,2024-06-17,950,950
P0048339,L003233,2024-07-10,2024-07-17,950,950
P0048340,L003233,2024-08-10,2024-08-11,950,950
P0048341,L003233,2024-09-10,2024-09-11,950,950
P0048342,L003234,2024-09-15,2024-09-23,1346,1346
P0048343,L003234,2024-10-15,2024-10-15,1346,1346
P0048344,L003234,2024-11-15,2024-11-16,1346,1346
P0048345,L003234,2024-12-15,2024-12-21,1346,1346
P0048346,L003234,2025-01-15,2025-01-22,1346,1346
P0048347,L003234,2025-02-15,2025-02-22,1346,1346
P0048348,L003234,2025-03-15,2025-03-19,1346,1346
P0048349,L003234,2025-04-15,,1346,0
P0048350,L003234,2025-05-15,,1346,0
P0048351,L003234,2025-06-15,,1346,0
P0048352,L003234,2025-07-15,,1346,0
P0048353,L003234,2025-08-15,,1346,0
P0048354,L003235,2024-08-19,2024-08-25,5169,5169
P0048355,L003235,2024-09-19,2024-09-19,5169,5169
P0048356,L003235,2024-10-19,2024-10-23,5169,5169
P0048357,L003235,2024-11-19,2024-11-27,5169,5169
P0048358,L003235,2024-12-19,2024-12-28,5169,5169
P0048359,L003235,2025-01-19,2025-01-19,5169,5169
P0048360,L003235,2025-02-19,2025-02-28,5169,5169
P0048361,L003235,2025-03-19,2025-03-27,5169,5169
P0048362,L003235,2025-04-19,,5169,0
P0048363,L003235,2025-05-19,,5169,0
P0048364,L003235,2025-06-19,,5169,0
P0048365,L003235,2025-07-19,,5169,0
P0048366,L003235,2025-08-19,,5169,0
P0048367,L003235,2025-09-19,,5169,0
P0048368,L003235,2025-10-19,,5169,0
P0048369,L003235,2025-11-19,,5169,0
P0048370,L003235,2025-12-19,,5169,0
P0048371,L003235,2026-01-19,,5169,0
P0048372,L003235,2026-02-19,,5169,0
P0048373,L003235,2026-03-19,,5169,0
P0048374,L003235,2026-04-19,,5169,0
P0048375,L003235,2026-05-19,,5169,0
P0048376,L003235,2026-06-19,,5169,0
P0048377,L003235,2026-07-19,,5169,0
P0048378,L003236,2024-02-07,2024-02-12,2179,2179
P0048379,L003236,2024-03-07,2024-03-16,2179,2179
P0048380,L003236,2024-04-07,2024-04-09,2179,2179
P0048381,L003236,2024-05-07,2024-05-14,2179,2179
P0048382,L003236,2024-06-07,2024-06-08,2179,2179
P0048383,L003236,2024-07-07,2024-07-11,2179,2179
P0048384,L003236,2024-08-07,2024-08-10,2179,2179
P0048385,L003236,2024-09-07,2024-09-17,2179,2179
P0048386,L003236,2024-10-07,2024-10-13,2179,2179
P0048387,L003236,2024-11-07,2024-11-16,2179,2179
P0048388,L003236,2024-12-07,2024-12-11,2179,2179
P0048389,L003236,2025-01-07,2025-01-14,2179,2179
P0048390,L003236,2025-02-07,2025-02-11,2179,2179
P0048391,L003236,2025-03-07,2025-03-16,2179,2179
P0048392,L003236,2025-04-07,2025-04-10,2179,2179
P0048393,L003236,2025-05-07,,2179,0
P0048394,L003236,2025-06-07,,2179,0
P0048395,L003236,2025-07-07,,2179,0
P0048396,L003237,2023-08-28,2023-09-01,1884,1884
P0048397,L003237,2023-09-28,2023-10-05,1884,1884
P0048398,L003237,2023-10-28,2023-11-03,1884,1884
P0048399,L003237,2023-11-28,2023-12-06,1884,1884
P0048400,L003237,2023-12-28,2024-01-05,1884,1884
P0048401,L003237,2024-01-28,2024-02-06,1884,1884
P0048402,L003237,2024-02-28,2024-03-02,1884,1884
P0048403,L003237,2024-03-28,2024-04-05,1884,1884
P0048404,L003237,2024-04-28,2024-05-04,1884,1884
P0048405,L003237,2024-05-28,2024-05-29,1884,1884
P0048406,L003237,2024-06-28,,1884,0
P0048407,L003237,2024-07-28,,1884,0
P0048408,L003238,2025-03-19,2025-03-25,2242,2242
P0048409,L003238,2025-04-19,,2242,0
P0048410,L003238,2025-05-19,,2242,0
P0048411,L003238,2025-06-19,,2242,0
P0048412,L003238,2025-07-19,,2242,0
P0048413,L003238,2025-08-19,,2242,0
P0048414,L003238,2025-09-19,,2242,0
P0048415,L003238,2025-10-19,,2242,0
P0048416,L003238,2025-11-19,,2242,0
P0048417,L003238,2025-12-19,,2242,0
P0048418,L003238,2026-01-19,,2242,0
P0048419,L003238,2026-02-19,,2242,0
P0048420,L003238,2026-03-19,,2242,0
P0048421,L003238,2026-04-19,,2242,0
P0048422,L003238,2026-05-19,,2242,0
P0048423,L003238,2026-06-19,,2242,0
P0048424,L003238,2026-07-19,,2242,0
P0048425,L003238,2026-08-19,,2242,0
P0048426,L003238,2026-09-19,,2242,0
P0048427,L003238,2026-10-19,,2242,0
P0048428,L003238,2026-11-19,,2242,0
P0048429,L003238,2026-12-19,,2242,0
P0048430,L003238,2027-01-19,,2242,0
P0048431,L003238,2027-02-19,,2242,0
P0048432,L003239,2025-04-19,,9543,0
P0048433,L003239,2025-05-19,,9543,0
P0048434,L003239,2025-06-19,,9543,0
P0048435,L003239,2025-07-19,,9543,0
P0048436,L003239,2025-08-19,,9543,0
P0048437,L003239,2025-09-19,,9543,0
P0048438,L003239,2025-10-19,,9543,0
P0048439,L003239,2025-11-19,,9543,0
P0048440,L003239,2025-12-19,,9543,0
P0048441,L003239,2026-01-19,,9543,0
P0048442,L003239,2026-02-19,,9543,0
P0048443,L003239,2026-03-19,,9543,0
P0048444,L003240,2025-02-15,2025-02-25,16199,16199
P0048445,L003240,2025-03-15,2025-03-16,16199,16199
P0048446,L003240,2025-04-15,,16199,0
P0048447,L003240,2025-05-15,,16199,0
P0048448,L003240,2025-06-15,,16199,0
P0048449,L003240,2025-07-15,,16199,0
P0048450,L003241,2024-11-22,2024-11-29,250,250
P0048451,L003241,2024-12-22,2024-12-28,250,250
P0048452,L003241,2025-01-22,2025-01-26,250,250
P0048453,L003241,2025-02-22,,250,0
P0048454,L003241,2025-03-22,,250,0
P0048455,L003241,2025-04-22,,250,0
P0048456,L003241,2025-05-22,,250,0
P0048457,L003241,2025-06-22,,250,0
P0048458,L003241,2025-07-22,,250,0
P0048459,L003241,2025-08-22,,250,0
P0048460,L003241,2025-09-22,,250,0
P0048461,L003241,2025-10-22,,250,0
P0048462,L003242,2025-01-21,2025-01-26,455,455
P0048463,L003242,2025-02-21,2025-03-01,455,455
P0048464,L003242,2025-03-21,2025-03-31,455,455
P0048465,L003242,2025-04-21,,455,0
P0048466,L003242,2025-05-21,,455,0
P0048467,L003242,2025-06-21,,455,0
P0048468,L003242,2025-07-21,,455,0
P0048469,L003242,2025-08-21,,455,0
P0048470,L003242,2025-09-21,,455,0
P0048471,L003242,2025-10-21,,455,0
P0048472,L003242,2025-11-21,,455,0
P0048473,L003242,2025-12-21,,455,0
P0048474,L003243,2025-01-15,2025-01-15,2886,2886
P0048475,L003243,2025-02-15,2025-02-23,2886,2886
P0048476,L003243,2025-03-15,2025-03-19,2886,2886
P0048477,L003243,2025-04-15,,2886,0
P0048478,L003243,2025-05-15,,2886,0
P0048479,L003243,2025-06-15,,2886,0
P0048480,L003244,2025-02-09,2025-02-10,1052,1052
P0048481,L003244,2025-03-09,2025-03-18,1052,1052
P0048482,L003244,2025-04-09,2025-04-15,1052,1052
P0048483,L003244,2025-05-09,,1052,0
P0048484,L003244,2025-06-09,,1052,0
P0048485,L003244,2025-07-09,,1052,0
P0048486,L003244,2025-08-09,,1052,0
P0048487,L003244,2025-09-09,,1052,0
P0048488,L003244,2025-10-09,,1052,0
P0048489,L003244,2025-11-09,,1052,0
P0048490,L003244,2025-12-09,,1052,0
P0048491,L003244,2026-01-09,,1052,0
P0048492,L003245,2024-08-23,2024-09-02,2224,2224
P0048493,L003245,2024-09-23,2024-09-28,2224,2224
P0048494,L003245,2024-10-23,2024-10-25,2224,2224
P0048495,L003245,2024-11-23,2024-11-24,2224,2224
P0048496,L003245,2024-12-23,2024-12-30,2224,2224
P0048497,L003245,2025-01-23,2025-02-01,2224,2224
P0048498,L003245,2025-02-23,2025-02-23,2224,2224
P0048499,L003245,2025-03-23,2025-04-02,2224,2224
P0048500,L003245,2025-04-23,,2224,0
P0048501,L003245,2025-05-23,,2224,0
P0048502,L003245,2025-06-23,,2224,0
P0048503,L003245,2025-07-23,,2224,0
P0048504,L003245,2025-08-23,,2224,0
P0048505,L003245,2025-09-23,,2224,0
P0048506,L003245,2025-10-23,,2224,0
P0048507,L003245,2025-11-23,,2224,0
P0048508,L003245,2025-12-23,,2224,0
P0048509,L003245,2026-01-23,,2224,0
P0048510,L003246,2024-08-29,2024-08-29,3770,3770
P0048511,L003246,2024-09-29,2024-10-04,3770,3770
P0048512,L003246,2024-10-29,2024-11-01,3770,3770
P0048513,L003246,2024-11-29,2024-12-09,3770,3770
P0048514,L003246,2024-12-29,2024-12-30,3770,3770
P0048515,L003246,2025-01-29,2025-01-31,3770,3770
P0048516,L003246,2025-02-28,2025-03-06,3770,3770
P0048517,L003246,2025-03-29,2025-03-29,3770,3770
P0048518,L003246,2025-04-29,,3770,0
P0048519,L003246,2025-05-29,,3770,0
P0048520,L003246,2025-06-29,,3770,0
P0048521,L003246,2025-07-29,,3770,0
P0048522,L003246,2025-08-29,,3770,0
P0048523,L003246,2025-09-29,,3770,0
P0048524,L003246,2025-10-29,,3770,0
P0048525,L003246,2025-11-29,,3770,0
P0048526,L003246,2025-12-29,,3770,0
P0048527,L003246,2026-01-29,,3770,0
P0048528,L003246,2026-02-28,,3770,0
P0048529,L003246,2026-03-29,,3770,0
P0048530,L003246,2026-04-29,,3770,0
P0048531,L003246,2026-05-29,,3770,0
P0048532,L003246,2026-06-29,,3770,0
P0048533,L003246,2026-07-29,,3770,0
P0048534,L003247,2025-04-29,,1450,0
P0048535,L003247,2025-05-29,,1450,0
P0048536,L003247,2025-06-29,,1450,0
P0048537,L003247,2025-07-29,,1450,0
P0048538,L003247,2025-08-29,,1450,0
P0048539,L003247,2025-09-29,,1450,0
P0048540,L003247,2025-10-29,,1450,0
P0048541,L003247,2025-11-29,,1450,0
P0048542,L003247,2025-12-29,,1450,0
P0048543,L003247,2026-01-29,,1450,0
P0048544,L003247,2026-02-28,,1450,0
P0048545,L003247,2026-03-29,,1450,0
P0048546,L003247,2026-04-29,,1450,0
P0048547,L003247,2026-05-29,,1450,0
P0048548,L003247,2026-06-29,,1450,0
P0048549,L003247,2026-07-29,,1450,0
P0048550,L003247,2026-08-29,,1450,0
P0048551,L003247,2026-09-29,,1450,0
P0048552,L003247,2026-10-29,,1450,0
P0048553,L003247,2026-11-29,,1450,0
P0048554,L003247,2026-12-29,,1450,0
P0048555,L003247,2027-01-29,,1450,0
P0048556,L003247,2027-02-28,,1450,0
P0048557,L003247,2027-03-29,,1450,0
P0048558,L003248,2023-04-16,2023-04-21,2376,2376
P0048559,L003248,2023-05-16,2023-05-21,2376,2376
P0048560,L003248,2023-06-16,2023-06-23,2376,2376
P0048561,L003248,2023-07-16,2023-07-20,2376,2376
P0048562,L003248,2023-08-16,2023-08-16,2376,2376
P0048563,L003248,2023-09-16,2023-09-18,2376,2376
P0048564,L003248,2023-10-16,2023-10-26,2376,2376
P0048565,L003248,2023-11-16,2023-11-24,2376,2376
P0048566,L003248,2023-12-16,2023-12-20,2376,2376
P0048567,L003248,2024-01-16,2024-01-21,2376,2376
P0048568,L003248,2024-02-16,2024-02-25,2376,2376
P0048569,L003248,2024-03-16,2024-03-21,2376,2376
P0048570,L003249,2025-04-12,,2116,0
P0048571,L003249,2025-05-12,,2116,0
P0048572,L003249,2025-06-12,,2116,0
P0048573,L003249,2025-07-12,,2116,0
P0048574,L003249,2025-08-12,,2116,0
P0048575,L003249,2025-09-12,,2116,0
P0048576,L003250,2025-05-05,,526,0
P0048577,L003250,2025-06-05,,526,0
P0048578,L003250,2025-07-05,,526,0
P0048579,L003250,2025-08-05,,526,0
P0048580,L003250,2025-09-05,,526,0
P0048581,L003250,2025-10-05,,526,0
P0048582,L003250,2025-11-05,,526,0
P0048583,L003250,2025-12-05,,526,0
P0048584,L003250,2026-01-05,,526,0
P0048585,L003250,2026-02-05,,526,0
P0048586,L003250,2026-03-05,,526,0
P0048587,L003250,2026-04-05,,526,0
P0048588,L003250,2026-05-05,,526,0
P0048589,L003250,2026-06-05,,526,0
P0048590,L003250,2026-07-05,,526,0
P0048591,L003250,2026-08-05,,526,0
P0048592,L003250,2026-09-05,,526,0
P0048593,L003250,2026-10-05,,526,0
P0048594,L003250,2026-11-05,,526,0
P0048595,L003250,2026-12-05,,526,0
P0048596,L003250,2027-01-05,,526,0
P0048597,L003250,2027-02-05,,526,0
P0048598,L003250,2027-03-05,,526,0
P0048599,L003250,2027-04-05,,526,0
P0048600,L003251,2025-05-13,,673,0
P0048601,L003251,2025-06-13,,673,0
P0048602,L003251,2025-07-13,,673,0
P0048603,L003251,2025-08-13,,673,0
P0048604,L003251,2025-09-13,,673,0
P0048605,L003251,2025-10-13,,673,0
P0048606,L003251,2025-11-13,,673,0
P0048607,L003251,2025-12-13,,673,0
P0048608,L003251,2026-01-13,,673,0
P0048609,L003251,2026-02-13,,673,0
P0048610,L003251,2026-03-13,,673,0
P0048611,L003251,2026-04-13,,673,0
P0048612,L003251,2026-05-13,,673,0
P0048613,L003251,2026-06-13,,673,0
