loan_id,customer_id,amount,issue_date,term_months,interest_rate,app_score,status
L003477,C01757,49768,2025-03-15,18,0.02,638,active
L003478,C01757,30003,2025-02-28,6,0.02,664,active
L003479,C01758,21701,2024-08-14,18,0.02,625,active
L003480,C01758,28844,2024-07-05,12,0.02,634,active
L003481,C01758,12350,2024-07-13,12,0.02,648,active
L003482,C01759,31969,2025-01-09,12,0.012,703,active
L003483,C01759,55604,2024-11-10,24,0.012,655,active
L003484,C01760,109185,2024-03-02,18,0.012,663,active
L003485,C01760,41972,2024-05-20,6,0.012,690,closed
L003486,C01761,5834,2025-04-03,6,0.032,664,active
L003487,C01761,5111,2023-12-30,12,0.032,621,closed
L003488,C01761,8419,2024-03-14,12,0.032,643,closed
L003489,C01762,55692,2024-06-13,12,0.012,658,active
L003490,C01763,43189,2023-08-02,6,0.012,697,closed
L003491,C01763,31494,2024-09-18,6,0.012,626,closed
L003492,C01764,40136,2024-03-07,12,0.012,657,closed
L003493,C01764,69998,2023-10-01,18,0.012,644,default
L003494,C01765,13428,2023-07-29,6,0.02,639,closed
L003495,C01765,19282,2024-07-26,18,0.02,631,active
L003496,C01766,41464,2024-10-08,12,0.012,600,active
L003497,C01766,21328,2024-03-08,12,0.012,640,closed
L003498,C01767,27559,2024-04-26,6,0.02,659,closed
L003499,C01768,1258,2024-09-23,18,0.032,654,active
L003500,C01769,51315,2025-02-04,12,0.012,708,active
L003501,C01769,40012,2024-10-18,24,0.012,612,active
L003502,C01769,37785,2025-03-07,18,0.012,617,active
L003503,C01770,3607,2025-03-07,24,0.032,648,active
L003504,C01770,11967,2024-05-26,24,0.032,668,active
L003505,C01770,11482,2024-08-01,18,0.032,636,active
L003506,C01771,29264,2024-04-03,24,0.012,636,active
L003507,C01771,22378,2023-11-30,18,0.012,662,active
L003508,C01771,56285,2025-01-15,6,0.012,632,active
L003509,C01772,59756,2025-03-14,12,0.012,619,active
L003510,C01772,63813,2024-12-13,18,0.012,614,active
L003511,C01773,2798,2025-01-21,18,0.032,619,active
L003512,C01773,2782,2025-04-06,18,0.032,647,active
L003513,C01773,10190,2025-03-22,24,0.032,616,active
L003514,C01774,24739,2023-05-19,18,0.02,696,closed
L003515,C01775,58411,2025-03-03,12,0.012,616,active
L003516,C01775,30716,2024-10-23,6,0.012,654,active
L003517,C01776,5090,2023-11-24,24,0.032,641,active
L003518,C01776,6355,2023-09-15,18,0.032,616,closed
L003519,C01776,4964,2023-12-03,18,0.032,656,active
L003520,C01777,83493,2024-11-10,6,0.012,634,active
L003521,C01777,24658,2024-08-07,6,0.012,627,default
L003522,C01777,82842,2024-05-26,12,0.012,629,active
L003523,C01778,11929,2025-04-05,12,0.032,654,default
L003524,C01779,121204,2025-04-14,18,0.012,672,active
L003525,C01779,66074,2025-03-21,24,0.012,682,active
L003526,C01780,16517,2023-12-27,24,0.02,696,active
L003527,C01781,50015,2024-06-01,18,0.012,708,active
L003528,C01782,28420,2023-09-22,24,0.012,659,active
L003529,C01782,15643,2024-07-04,12,0.012,602,active
L003530,C01782,29840,2024-01-15,24,0.012,693,active
L003531,C01783,110067,2025-04-03,6,0.012,662,active
L003532,C01784,59022,2024-06-05,24,0.012,634,active
L003533,C01784,23085,2025-04-13,12,0.012,648,active
L003534,C01785,30885,2024-07-05,6,0.02,588,closed
L003535,C01785,39256,2024-09-11,24,0.02,638,active
L003536,C01786,8439,2024-06-25,18,0.032,625,active
L003537,C01786,4205,2024-05-15,18,0.032,611,active
L003538,C01787,43776,2025-04-12,18,0.012,678,active
L003539,C01787,44687,2023-11-07,24,0.012,625,active
L003540,C01788,5615,2024-07-26,12,0.032,691,active
L003541,C01788,6484,2024-10-09,24,0.032,649,active
L003542,C01789,5019,2024-10-25,24,0.032,645,active
L003543,C01789,11301,2025-03-11,6,0.032,605,active
L003544,C01790,43095,2024-08-23,24,0.02,625,active
L003545,C01791,44321,2025-02-01,18,0.012,658,active
L003546,C01792,19038,2025-02-03,24,0.02,626,active
L003547,C01792,34209,2024-04-02,12,0.02,677,closed
L003548,C01792,37604,2024-07-29,6,0.02,646,closed
L003549,C01793,15871,2024-08-26,12,0.02,636,active
L003550,C01793,45544,2025-01-18,6,0.02,675,active
L003551,C01793,45901,2025-02-06,6,0.02,660,default
L003552,C01794,71861,2024-11-30,12,0.012,641,active
L003553,C01795,25192,2024-11-04,18,0.012,614,active
L003554,C01795,77244,2024-11-03,24,0.012,604,active
L003555,C01796,25400,2024-11-29,24,0.02,639,active
L003556,C01796,36079,2024-03-03,6,0.02,657,closed
L003557,C01797,41656,2024-09-06,6,0.02,602,closed
L003558,C01797,18172,2024-09-25,12,0.02,630,default
L003559,C01798,44795,2025-02-08,24,0.02,605,active
L003560,C01799,5271,2023-01-18,24,0.032,645,closed
L003561,C01799,3253,2023-06-09,6,0.032,628,closed
L003562,C01800,64308,2024-01-31,24,0.012,688,active
L003563,C01801,105958,2024-05-31,6,0.012,665,closed
L003564,C01802,98247,2025-01-28,12,0.012,640,active
L003565,C01802,39596,2023-05-12,18,0.012,681,closed
L003566,C01802,51434,2023-10-16,12,0.012,675,closed
L003567,C01803,8081,2024-10-01,6,0.032,633,closed
L003568,C01803,7003,2025-02-12,24,0.032,593,active
L003569,C01803,4385,2024-12-05,12,0.032,671,default
L003570,C01804,15498,2024-01-11,12,0.012,683,closed
L003571,C01805,97163,2024-03-04,6,0.012,661,closed
L003572,C01805,111505,2024-09-28,18,0.012,617,active
L003573,C01806,32808,2025-03-27,6,0.012,612,active
L003574,C01806,30863,2025-04-09,6,0.012,699,active
L003575,C01806,32157,2025-03-31,6,0.012,608,active
L003576,C01807,24422,2024-10-17,12,0.02,652,active
L003577,C01807,39232,2024-09-02,6,0.02,638,closed
L003578,C01808,8296,2024-06-29,18,0.02,670,active
L003579,C01809,5587,2023-12-24,12,0.032,647,default
L003580,C01809,10476,2025-03-13,24,0.032,641,active
L003581,C01809,10165,2023-08-22,6,0.032,641,default
L003582,C01810,8355,2024-07-31,12,0.02,620,active
L003583,C01810,7214,2024-09-14,12,0.02,714,default
L003584,C01810,11806,2025-01-15,12,0.02,677,active
L003585,C01811,23448,2024-02-13,18,0.012,609,active
L003586,C01812,37383,2024-11-27,6,0.02,669,active
L003587,C01812,29948,2024-11-10,18,0.02,620,active
L003588,C01813,54551,2024-12-22,24,0.012,645,active
L003589,C01813,31283,2024-12-14,12,0.012,686,active
L003590,C01814,32176,2024-10-07,18,0.012,637,active
L003591,C01815,79267,2025-02-04,6,0.012,649,default
L003592,C01816,53864,2024-11-27,24,0.02,637,default
L003593,C01817,21570,2025-01-14,12,0.02,631,active
L003594,C01817,11724,2023-09-14,6,0.02,648,closed
L003595,C01817,12174,2023-05-09,6,0.02,667,closed
L003596,C01818,12568,2024-11-21,24,0.032,662,active
L003597,C01818,11085,2025-01-14,12,0.032,680,default
L003598,C01819,1876,2024-10-08,6,0.032,641,closed
L003599,C01820,87897,2025-01-23,18,0.012,638,active
L003600,C01821,35032,2025-03-26,6,0.012,637,active
L003601,C01822,23278,2024-10-04,18,0.02,627,active
L003602,C01822,15441,2025-03-09,12,0.02,641,active
L003603,C01822,8930,2023-10-21,18,0.02,676,default
L003604,C01823,5877,2023-07-10,6,0.032,619,closed
L003605,C01823,4647,2025-04-02,12,0.032,714,active
L003606,C01824,34260,2025-02-11,24,0.012,672,active
L003607,C01824,50543,2025-04-07,6,0.012,650,active
L003608,C01824,115802,2025-02-05,24,0.012,636,active
L003609,C01825,40693,2023-12-16,6,0.012,721,closed
L003610,C01825,105035,2023-03-27,18,0.012,600,closed
L003611,C01825,46348,2023-02-06,24,0.012,685,closed
L003612,C01826,20155,2024-10-13,12,0.032,613,active
L003613,C01826,13739,2025-01-02,24,0.032,639,active
L003614,C01827,14399,2025-03-13,12,0.032,664,active
L003615,C01827,14756,2024-08-23,12,0.032,653,active
L003616,C01827,18332,2023-07-17,6,0.032,675,closed
L003617,C01828,10732,2024-04-06,18,0.032,612,active
L003618,C01829,58471,2024-10-23,6,0.012,643,active
L003619,C01829,56716,2025-04-15,18,0.012,646,active
L003620,C01830,14982,2024-12-02,12,0.02,672,active
L003621,C01830,8355,2024-08-21,6,0.02,632,closed
L003622,C01830,9032,2024-10-17,12,0.02,611,active
L003623,C01831,57280,2024-12-03,6,0.012,629,active
L003624,C01831,75330,2024-11-13,12,0.012,628,default
L003625,C01831,41790,2025-01-10,24,0.012,621,active
L003626,C01832,108859,2025-02-21,18,0.012,615,active
L003627,C01832,69139,2024-09-25,12,0.012,667,active
L003628,C01832,84722,2024-09-23,12,0.012,630,active
L003629,C01833,14353,2025-03-19,12,0.02,589,active
L003630,C01834,15443,2025-03-21,18,0.032,605,active
L003631,C01835,20908,2024-05-11,24,0.02,677,active
L003632,C01835,21623,2024-09-17,18,0.02,627,active
L003633,C01836,45862,2025-03-14,18,0.012,670,active
L003634,C01836,49895,2024-06-22,6,0.012,664,closed
L003635,C01837,42020,2024-06-07,18,0.02,695,active
L003636,C01837,42926,2023-12-22,24,0.02,653,active
L003637,C01838,5755,2025-02-10,18,0.032,680,active
L003638,C01839,34634,2024-12-05,12,0.02,622,active
L003639,C01839,27955,2025-02-09,24,0.02,651,active
L003640,C01840,7695,2024-01-04,24,0.032,646,active
L003641,C01840,9840,2025-03-06,6,0.032,659,active
L003642,C01841,85758,2024-06-26,12,0.012,662,active
L003643,C01841,118561,2024-08-02,18,0.012,640,active
L003644,C01842,94509,2023-03-04,24,0.012,670,closed
L003645,C01843,10840,2024-12-01,12,0.032,595,default
L003646,C01843,5700,2024-11-19,18,0.032,644,active
L003647,C01843,11880,2025-03-25,12,0.032,597,active
L003648,C01844,13514,2025-01-22,18,0.02,606,active
L003649,C01844,42705,2025-04-14,6,0.02,657,active
L003650,C01845,100838,2024-10-24,6,0.012,686,active
L003651,C01846,3924,2025-03-26,24,0.032,663,active
L003652,C01846,2425,2025-04-11,18,0.032,632,active
L003653,C01847,39874,2024-06-30,24,0.02,677,default
L003654,C01847,35483,2025-01-13,18,0.02,684,active
L003655,C01848,96225,2023-05-22,6,0.012,640,closed
L003656,C01848,62619,2025-02-06,18,0.012,635,active
L003657,C01848,121158,2023-06-06,18,0.012,653,closed
L003658,C01849,85298,2024-10-03,12,0.012,649,active
L003659,C01849,82181,2023-03-29,18,0.012,637,closed
L003660,C01849,82627,2025-01-09,12,0.012,595,active
L003661,C01850,5742,2024-09-17,12,0.032,624,default
L003662,C01850,3420,2024-06-16,24,0.032,656,active
L003663,C01851,63244,2025-02-26,18,0.012,701,active
L003664,C01851,58292,2024-04-05,6,0.012,682,closed
L003665,C01852,15115,2024-12-14,6,0.02,600,active
L003666,C01852,13216,2023-03-08,18,0.02,650,closed
L003667,C01852,10585,2023-10-11,18,0.02,670,closed
L003668,C01853,25638,2024-09-09,6,0.02,623,closed
L003669,C01854,26282,2025-02-16,12,0.02,650,active
L003670,C01854,17490,2024-10-21,24,0.02,638,active
L003671,C01854,17043,2025-03-09,6,0.02,668,active
L003672,C01855,18781,2024-12-21,18,0.02,618,active
L003673,C01855,16410,2024-12-16,24,0.02,610,active
L003674,C01856,3602,2025-01-06,24,0.032,646,default
L003675,C01856,9630,2024-09-02,18,0.032,627,active
L003676,C01856,10189,2025-04-09,24,0.032,591,active
L003677,C01857,19653,2024-07-20,24,0.02,676,active
L003678,C01858,19771,2024-06-15,18,0.012,642,active
L003679,C01859,48489,2024-12-24,12,0.02,620,active
L003680,C01859,22319,2025-02-08,24,0.02,657,active
L003681,C01860,23123,2023-12-11,6,0.02,677,closed
L003682,C01860,30894,2023-10-04,24,0.02,650,active
L003683,C01860,22267,2024-10-26,12,0.02,665,active
L003684,C01861,56421,2024-09-23,12,0.012,578,active
L003685,C01861,115319,2024-08-20,18,0.012,627,active
L003686,C01862,90085,2024-11-21,18,0.012,652,active
L003687,C01862,37752,2024-09-16,18,0.012,637,active
L003688,C01862,85746,2024-10-05,24,0.012,650,active
L003689,C01863,10326,2024-03-29,18,0.032,675,default
L003690,C01863,7770,2023-09-06,24,0.032,652,active
L003691,C01863,13320,2024-10-10,24,0.032,633,active
L003692,C01864,18143,2025-03-25,6,0.02,604,active
L003693,C01864,11816,2025-03-12,12,0.02,628,active
L003694,C01864,9799,2025-03-28,24,0.02,669,active
L003695,C01865,10123,2024-12-06,24,0.02,648,active
L003696,C01865,28489,2024-11-18,6,0.02,643,default
L003697,C01866,34419,2024-12-04,18,0.02,615,active
L003698,C01866,33287,2024-12-12,12,0.02,662,active
L003699,C01867,53438,2024-12-21,18,0.012,634,active
L003700,C01867,62200,2025-03-10,24,0.012,606,active
L003701,C01868,44366,2025-02-23,12,0.012,654,active
L003702,C01869,79624,2024-10-31,24,0.012,650,active
L003703,C01869,66957,2025-01-30,18,0.012,644,active
L003704,C01869,43309,2024-08-19,18,0.012,659,active
L003705,C01870,52692,2024-12-06,24,0.012,604,active
L003706,C01871,5904,2023-07-06,18,0.032,677,closed
L003707,C01871,8981,2024-12-07,18,0.032,639,active
L003708,C01872,34920,2025-01-17,6,0.012,660,active
L003709,C01872,48449,2024-01-02,6,0.012,653,closed
L003710,C01872,47045,2024-09-25,12,0.012,656,active
L003711,C01873,65397,2024-07-28,24,0.012,601,active
L003712,C01873,28929,2024-06-09,18,0.012,692,active
L003713,C01874,44813,2025-03-29,18,0.02,712,active
L003714,C01874,18614,2024-09-03,24,0.02,612,default
L003715,C01874,39420,2024-10-03,12,0.02,656,active
L003716,C01875,14276,2024-10-12,12,0.02,635,active
L003717,C01876,32209,2024-11-03,12,0.02,655,active
L003718,C01877,31859,2024-07-21,18,0.012,623,active
L003719,C01877,54644,2024-10-02,12,0.012,647,active
L003720,C01877,26861,2024-08-01,6,0.012,650,closed
L003721,C01878,71012,2024-11-12,18,0.012,649,active
L003722,C01878,75294,2024-01-27,12,0.012,655,closed
L003723,C01878,32370,2023-03-01,6,0.012,659,closed
L003724,C01879,8328,2024-03-31,24,0.032,616,active
L003725,C01880,47778,2024-05-23,18,0.02,656,active
L003726,C01880,18742,2023-05-18,6,0.02,657,closed
L003727,C01881,8833,2025-02-11,6,0.032,672,default
L003728,C01881,3392,2025-03-05,12,0.032,645,default
L003729,C01882,59223,2025-03-19,18,0.012,639,active
L003730,C01882,20231,2024-12-08,6,0.012,678,active
L003731,C01883,57076,2024-07-10,24,0.012,640,active
L003732,C01884,2392,2025-01-24,24,0.032,616,active
L003733,C01884,2537,2025-02-01,6,0.032,655,active
L003734,C01884,2083,2024-09-02,24,0.032,608,default
L003735,C01885,34634,2025-03-26,12,0.012,628,active
L003736,C01885,90484,2025-03-31,24,0.012,640,active
L003737,C01886,19227,2024-09-19,6,0.012,668,closed
L003738,C01886,50118,2024-12-02,6,0.012,600,active
L003739,C01886,16914,2024-08-05,24,0.012,677,active
L003740,C01887,8116,2024-12-27,6,0.032,632,active
L003741,C01888,25090,2025-02-17,18,0.02,609,active
L003742,C01889,15426,2024-11-13,12,0.02,617,default
L003743,C01890,5751,2025-01-08,18,0.02,628,active
L003744,C01890,11876,2024-12-25,24,0.02,636,active
L003745,C01891,117946,2024-11-25,12,0.012,598,active
L003746,C01892,107380,2024-09-29,6,0.012,613,closed
L003747,C01892,85209,2024-05-01,12,0.012,650,active
L003748,C01893,55257,2023-09-23,18,0.012,619,closed
L003749,C01893,105442,2023-08-13,6,0.012,648,default
L003750,C01893,81172,2024-02-03,18,0.012,676,active
L003751,C01894,99655,2024-05-11,18,0.012,637,active
L003752,C01894,117284,2023-10-04,18,0.012,703,closed
L003753,C01895,26465,2024-10-18,18,0.012,655,active
L003754,C01895,46388,2025-01-26,24,0.012,638,active
L003755,C01895,55271,2025-03-11,24,0.012,640,active
L003756,C01896,13326,2024-04-20,6,0.032,668,closed
L003757,C01896,13732,2024-04-08,18,0.032,681,default
L003758,C01897,55012,2025-04-14,24,0.02,653,active
L003759,C01897,49637,2025-01-10,18,0.02,642,active
L003760,C01898,13580,2024-01-30,6,0.032,661,closed
L003761,C01898,12151,2024-04-13,24,0.032,632,active
L003762,C01899,30844,2024-12-23,18,0.012,613,active
L003763,C01900,112710,2025-03-29,12,0.012,697,active
L003764,C01900,117713,2024-10-16,12,0.012,659,active
L003765,C01900,80939,2025-03-21,24,0.012,646,active
L003766,C01901,10111,2024-06-10,18,0.032,660,active
L003767,C01901,9077,2025-03-13,18,0.032,642,active
L003768,C01902,37296,2025-01-12,6,0.012,567,active
L003769,C01902,38713,2023-12-16,12,0.012,640,closed
L003770,C01903,49581,2024-08-31,18,0.02,658,active
L003771,C01903,33278,2024-05-03,6,0.02,623,closed
L003772,C01904,4668,2025-02-28,24,0.032,601,active
L003773,C01905,36818,2024-04-03,24,0.012,692,active
L003774,C01905,55035,2024-11-08,12,0.012,661,active
L003775,C01905,32876,2024-09-10,6,0.012,674,closed
L003776,C01906,20857,2024-09-25,18,0.02,665,active
L003777,C01906,16607,2025-03-31,24,0.02,635,active
L003778,C01906,23515,2025-02-21,12,0.02,696,active
L003779,C01907,12425,2025-02-18,12,0.02,612,active
L003780,C01907,19842,2025-04-05,6,0.02,606,active
L003781,C01908,13831,2025-03-13,24,0.032,606,default
L003782,C01908,13434,2025-01-12,24,0.032,652,active
L003783,C01909,4832,2025-01-28,6,0.032,655,default
L003784,C01910,2905,2025-02-16,18,0.032,664,active
L003785,C01910,5051,2023-07-11,6,0.032,682,closed
L003786,C01911,8726,2023-06-21,12,0.032,664,closed
L003787,C01911,15761,2023-02-23,12,0.032,697,closed
L003788,C01911,8232,2023-08-24,24,0.032,685,active
L003789,C01912,50609,2024-01-22,18,0.012,663,active
L003790,C01913,12680,2023-01-03,18,0.032,650,closed
L003791,C01913,11369,2024-02-06,12,0.032,646,closed
L003792,C01913,8138,2023-04-03,18,0.032,661,default
L003793,C01914,64333,2024-11-05,18,0.012,681,active
L003794,C01914,121974,2025-02-23,18,0.012,642,active
L003795,C01915,28353,2025-02-19,12,0.012,654,active
L003796,C01915,102282,2024-06-22,6,0.012,629,closed
L003797,C01915,107744,2024-06-17,18,0.012,720,active
L003798,C01916,6205,2024-05-06,24,0.032,626,active
L003799,C01917,45367,2023-06-15,6,0.02,648,closed
L003800,C01917,57569,2025-01-11,12,0.02,679,active
L003801,C01918,28690,2025-03-06,18,0.02,678,active
L003802,C01919,111418,2024-08-13,12,0.012,614,active
L003803,C01919,42738,2025-01-01,24,0.012,634,active
L003804,C01920,10505,2023-08-04,12,0.02,671,closed
L003805,C01920,16337,2023-11-11,6,0.02,629,closed
L003806,C01920,16358,2025-03-30,18,0.02,633,active
L003807,C01921,38740,2024-07-08,6,0.02,667,closed
L003808,C01922,19488,2024-09-30,6,0.02,654,closed
L003809,C01923,16756,2024-03-27,12,0.02,686,closed
L003810,C01924,39792,2024-12-21,6,0.02,687,active
L003811,C01924,51497,2024-01-11,6,0.02,685,closed
L003812,C01924,33446,2024-06-26,12,0.02,639,default
L003813,C01925,69730,2024-11-25,24,0.012,609,active
L003814,C01925,103726,2023-10-25,18,0.012,677,active
L003815,C01926,5814,2023-10-10,6,0.032,693,closed
L003816,C01926,8437,2025-01-08,24,0.032,600,active
L003817,C01927,24787,2025-04-04,6,0.02,632,active
L003818,C01927,39938,2024-01-17,24,0.02,671,active
L003819,C01927,41230,2024-02-12,6,0.02,674,closed
L003820,C01928,15804,2025-02-04,12,0.02,645,default
L003821,C01929,27274,2025-03-13,6,0.02,667,active
L003822,C01929,13738,2024-12-30,18,0.02,653,active
L003823,C01929,40478,2025-01-22,6,0.02,645,active
L003824,C01930,11138,2024-01-12,6,0.02,683,closed
L003825,C01930,8446,2024-12-09,12,0.02,663,active
L003826,C01931,30968,2024-08-01,6,0.02,658,closed
L003827,C01932,77911,2024-10-16,12,0.012,613,active
L003828,C01932,78282,2023-06-10,18,0.012,699,closed
L003829,C01933,43981,2025-01-22,24,0.02,618,default
L003830,C01934,8989,2024-07-01,24,0.032,612,active
L003831,C01934,9136,2024-06-03,18,0.032,710,active
L003832,C01934,6153,2024-09-08,24,0.032,657,default
L003833,C01935,37863,2024-09-02,12,0.02,612,active
L003834,C01936,32026,2023-11-04,24,0.02,657,active
L003835,C01937,64346,2025-04-04,18,0.012,623,active
L003836,C01937,42000,2025-03-15,18,0.012,664,active
L003837,C01938,12105,2023-06-18,24,0.02,633,active
L003838,C01938,8668,2023-04-23,24,0.02,660,active
L003839,C01939,43870,2025-04-01,12,0.02,593,active
L003840,C01939,17004,2024-12-15,12,0.02,638,default
L003841,C01939,20514,2024-03-08,24,0.02,690,active
L003842,C01940,30587,2024-06-09,6,0.02,656,default
